"species_code","score","start_offset_sec","end_offset_sec"
"cedwax",0.9674051,20,23
"sonspa",0.9989556,35,38
"woothr",0.40445256,106,109
"easowl1",0.8846287,118,121
"eursta",0.97729313,157,160
"caster1",0.37913445,159,162
"houfin",0.29331413,181,184
"rethaw",0.99939847,210,213
"orcori",0.27725512,214,217
"bkcchi",0.29390407,230,233
"barswa",0.99307036,235,238
"moudov",0.9341097,261,264
"rufgro",0.5681776,289,292
"vesspa",0.6799061,353,356
"yelwar",0.3424527,357,360
"norcar",0.44222164,363,366
"amegfi",0.99839574,364,367
"amerob",0.47112048,380,383
"eawpew",0.5644218,394,397
"greegr",0.48988196,417,420
"killde",0.99969745,428,431
"rewbla",0.9919335,430,433
"comyel",0.8662946,462,465
"houspa",0.88251984,470,473
"sora",0.26416114,536,539
"bnhcow",0.87579376,538,541
"blujay",0.81028223,575,578
"eastow",0.29243326,581,584
