"species_code","score","start_offset_sec","end_offset_sec"
"houfin",0.32861412,12,15
"amegfi",0.9972077,19,22
"veery",0.7871172,34,37
"yelwar",0.82756376,38,41
"willet1",0.989846,40,43
"seaspa",0.29710874,41,44
"comyel",0.97537106,53,56
"carwre",0.72018915,58,61
"osprey",0.9951052,64,67
"norcar",0.2943042,71,74
"warvir",0.94547796,72,75
"tuftit",0.5524775,77,80
"rewbla",0.9982409,90,93
"rebnut",0.81448746,94,97
"cedwax",0.2515831,94,97
"buggna",0.842843,98,101
"norbob",0.36949518,100,103
"sonspa",0.80760145,101,104
"amerob",0.38415062,113,116
