"species_code","score","start_offset_sec","end_offset_sec"
"leafly",0.35624397,20,23
"carwre",0.8146135,37,40
"indbun",0.99968565,41,44
"buwwar",0.2856177,43,46
"sonspa",0.60364234,50,53
"graspa",0.26376173,104,107
"reevir1",0.39220598,118,121
"yetvir",0.9834752,120,123
"scatan",0.38189593,120,123
"easkin",0.67004335,124,127
"yebcha",0.9685153,135,138
"rewbla",0.6066125,146,149
"eastow",0.9999891,148,151
"hoowar",0.98091435,160,163
"norcar",0.8292376,175,178
"whevir",0.9940333,200,203
"amecro",0.35159904,202,205
"norfli",0.6301379,223,226
"bnhcow",0.49592286,241,244
