"species_code","score","start_offset_sec","end_offset_sec"
"woothr",0.99284637,6,9
"btbwar",0.9939917,25,28
"bkbwar",0.9998107,46,49
"bkcchi",0.99082106,62,65
"tuftit",0.3244641,81,84
"reevir1",0.9941748,82,85
"moudov",0.95225614,126,129
"yerwar",0.90742624,144,147
"comyel",0.32341343,153,156
"eawpew",0.9438554,166,169
"herthr",0.6315873,169,172
"amerob",0.9930587,178,181
"gockin",0.99990886,206,209
"daejun",0.9975569,230,233
"balori",0.43240404,237,240
"norcar",0.2880657,237,240
"norfli",0.27705705,261,264
"amered",0.4390941,267,270
"winwre3",0.3836473,325,328
"chispa",0.5489782,336,339
"rebwoo",0.71260303,337,340
"comgra",0.66941094,337,340
"btnwar",0.33498886,347,350
"warvir",0.37222382,369,372
"ovenbi1",0.99999547,413,416
"whbnut",0.808117,422,425
"eastow",0.26115167,477,480
"veery",0.35089052,480,483
"purfin",0.5275187,494,497
"louwat",0.6713871,511,514
"brncre",0.99895823,572,575
"rebnut",0.99993885,581,584
"graspa",0.34703052,604,607
"blujay",0.6393211,614,617
