"species_code","score","start_offset_sec","end_offset_sec"
"whbnut",0.35008466,29,32
"easwpw1",0.99998254,33,36
"scatan",0.8958373,41,44
"eawpew",0.66357654,50,53
"ovenbi1",0.919802,59,62
"kenwar",0.44501048,60,63
"norfli",0.31350878,102,105
"amerob",0.3658732,104,107
"veery",0.37748924,167,170
"yebcha",0.37606454,174,177
"chispa",0.25413668,197,200
"grcfly",0.9976506,202,205
"rebwoo",0.2636392,203,206
"woothr",0.99999756,231,234
"daejun",0.26692834,270,273
"tuftit",0.36814934,286,289
"warvir",0.2804618,393,396
"buggna",0.99629194,417,420
"reevir1",0.97584873,417,420
