"species_code","score","start_offset_sec","end_offset_sec"
"swathr",0.98817074,25,28
"orcori",0.39117715,28,31
"winwre3",0.35395303,40,43
"brnthr",0.2553587,51,54
"grycat",0.87970024,52,55
