"species_code","score","start_offset_sec","end_offset_sec"
"buhvir",0.98887885,2,5
"reevir1",0.35347828,17,20
"scatan",0.43662095,23,26
"pinwar",0.729939,24,27
"ovenbi1",0.41950315,36,39
"yetvir",0.3211896,38,41
