"species_code","score","start_offset_sec","end_offset_sec"
"swaspa",0.91758996,9,12
"comyel",0.9429417,10,13
"fiespa",0.9606427,15,18
"barswa",0.6448973,22,25
"yelwar",0.815686,64,67
"sonspa",0.97409946,66,69
"normoc",0.9545503,70,73
"comgra",0.86594063,77,80
"amegfi",0.82535875,111,114
"norcar",0.75921303,131,134
"houwre",0.98544824,133,136
"chispa",0.94529706,144,147
"houspa",0.988565,158,161
"rewbla",0.9865756,182,185
"reevir1",0.8953552,222,225
"boboli",0.99997264,230,233
"woothr",0.7351866,249,252
"grycat",0.59019655,251,254
"amerob",0.97939277,268,271
