"species_code","score","start_offset_sec","end_offset_sec"
"moudov",0.9630837,4,7
"norcar",0.994196,17,20
"houspa",0.99925643,20,23
"bnhcow",0.710211,26,29
"yelwar",0.85824907,27,30
"grycat",0.52633125,29,32
"rewbla",0.8853647,44,47
"normoc",0.9727732,52,55
"comyel",0.58847696,59,62
"eursta",0.75692594,81,84
"pilwoo",0.8779141,120,123
"balori",0.52936727,165,168
"carwre",0.9991137,197,200
"louwat",0.9337373,218,221
"cedwax",0.57849336,247,250
"comrav",0.99556476,278,281
"buggna",0.85036874,341,344
