"species_code","score","start_offset_sec","end_offset_sec"
"yetvir",0.52793443,7,10
"eastow",0.71284866,12,15
"comyel",0.9987822,61,64
"chswar",0.5871647,80,83
"indbun",0.99545044,96,99
"sonspa",0.9992602,126,129
"whtspa",0.68687755,135,138
"prawar",0.9999856,140,143
"amecro",0.977382,166,169
"amegfi",0.9931067,226,229
"bkcchi",0.9088847,234,237
"amerob",0.54213065,242,245
"yelwar",0.82466286,262,265
"grycat",0.9961896,264,267
"norcar",0.55700237,275,278
"aldfly",0.9956626,278,281
"veery",0.99151516,294,297
"rewbla",0.77942234,295,298
"fiespa",0.99692094,302,305
"buwwar",0.9815857,306,309
"reevir1",0.9746576,313,316
"cedwax",0.9878381,328,331
