"species_code","score","start_offset_sec","end_offset_sec"
"grcfly",0.892257,3,6
"sonspa",0.56755024,12,15
"reevir1",0.9517912,21,24
"reshaw",0.902162,50,53
"comgra",0.8566129,85,88
"carwre",0.99537915,99,102
"chiswi",0.9996178,101,104
"houfin",0.9823084,109,112
"normoc",0.9999925,116,119
"easblu",0.86783034,119,122
"rewbla",0.90735364,143,146
"baleag",0.6378245,153,156
"easpho",0.9587142,156,159
"amerob",0.7868036,166,169
"rethaw",0.9591063,171,174
"houspa",0.94044554,194,197
"amecro",0.9693882,196,199
"rebwoo",0.6329862,219,222
"norcar",0.96384406,229,232
"tuftit",0.9982207,240,243
