"species_code","score","start_offset_sec","end_offset_sec"
"brnthr",0.9909534,3,6
"herthr",0.70988333,7,10
"hoowar",0.5980603,8,11
"eastow",0.79450333,10,13
"fiespa",0.9692238,11,14
"carchi",0.9999583,24,27
"reevir1",0.6829973,37,40
"grycat",0.81312865,38,41
"bnhcow",0.77601784,38,41
"sonspa",0.97764075,43,46
"chispa",0.64638275,47,50
"amegfi",0.99629986,48,51
"comyel",0.99320304,57,60
"bkcchi",0.7675656,61,64
"whevir",0.99643636,64,67
"prawar",0.65914094,65,68
"norcar",0.99557346,66,69
"amerob",0.62489927,73,76
