"species_code","score","start_offset_sec","end_offset_sec"
"indbun",0.9983373,7,10
"fiespa",0.99958855,32,35
"boboli",0.5006054,41,44
"blugrb1",0.9002004,62,65
"easkin",0.8097392,64,67
"easmea",0.98436546,87,90
"rewbla",0.56319237,102,105
"dowwoo",0.85357535,133,136
"amerob",0.89786017,142,145
"chispa",0.99981993,144,147
"tuftit",0.96150494,163,166
"reevir1",0.89955777,169,172
"brnthr",0.687822,189,192
"carwre",0.9709769,198,201
"amecro",0.9870476,200,203
"vesspa",0.6497704,212,215
"sonspa",0.6742824,218,221
"blujay",0.95818555,223,226
"normoc",0.9739226,234,237
"graspa",0.9948344,280,283
"amegfi",0.84180737,289,292
"norcar",0.9441464,329,332
"banswa",0.9393164,370,373
