"species_code","score","start_offset_sec","end_offset_sec"
"graspa",0.99981564,9,12
"easblu",0.99976945,37,40
"fiespa",0.9953068,53,56
"normoc",0.7863998,113,116
"indbun",0.9981632,141,144
"balori",0.93352056,222,225
"carwre",0.8090487,249,252
"norcar",0.97536117,253,256
"moudov",0.95544195,254,257
"orcori",0.94152707,258,261
"norbob",0.8582183,261,264
"blugrb1",0.9997086,313,316
"wesmea",0.51748896,320,323
"rewbla",0.9911365,324,327
"easmea",0.6889864,326,329
"amerob",0.8448358,362,365
"sonspa",0.9253083,376,379
"chispa",0.536068,392,395
"cedwax",0.9529781,422,425
