"species_code","score","start_offset_sec","end_offset_sec"
"norcar",0.9923282,6,9
"tuftit",0.80491084,20,23
"houspa",0.7194518,20,23
"rewbla",0.6509099,44,47
"shbdow",0.9348279,58,61
"balori",0.93950427,71,74
"normoc",0.9976983,79,82
"grycat",0.87277275,124,127
"cedwax",0.5234237,125,128
"eursta",0.6300772,127,130
"monpar",0.9830014,139,142
"wilfly",0.9573005,176,179
"amegfi",0.8203393,209,212
"warvir",0.71076304,259,262
"norfli",0.87922657,264,267
"carwre",0.68001133,269,272
"sonspa",0.99950445,276,279
"moudov",0.8819446,279,282
"bnhcow",0.99998033,312,315
"amerob",0.7840152,315,318
"perfal",0.59662926,335,338
