"species_code","score","start_offset_sec","end_offset_sec"
"scatan",0.9921322,12,15
"woothr",0.99987644,15,18
"nstspa",0.63268226,62,65
"yebcha",0.5642398,190,193
"buggna",0.97613585,232,235
"orcori",0.9671044,252,255
"blujay",0.99842334,288,291
"easpho",0.5071489,339,342
"moudov",0.9986194,341,344
"yetvir",0.51925033,346,349
"woewar1",0.657234,375,378
"carwre",0.9932064,445,448
"amerob",0.6373588,480,483
"tuftit",0.9868299,504,507
"cerwar",0.75474435,551,554
"reevir1",0.9963141,563,566
"norpar",0.95615584,589,592
