"species_code","score","start_offset_sec","end_offset_sec"
"virrai",0.99999833,7,10
"comyel",0.9905557,77,80
"balori",0.7197437,104,107
"swaspa",0.99976236,189,192
"moudov",0.8194377,335,338
"sonspa",0.99973345,344,347
"houwre",0.79800797,354,357
"chispa",0.9615608,361,364
"amegfi",0.95128727,392,395
"rocpig",0.5735206,460,463
"cedwax",0.99947834,581,584
"bnhcow",0.92113596,596,599
"yelwar",0.9996202,612,615
"wilfly",0.9891105,614,617
"rewbla",0.99574274,629,632
"houspa",0.5238786,670,673
"norcar",0.6045638,676,679
"comgra",0.9871045,735,738
"buwtea",0.9984765,760,763
"amerob",0.8832437,771,774
"robgro",0.989567,852,855
"daejun",0.9321182,865,868
