"species_code","score","start_offset_sec","end_offset_sec"
"scatan",0.94699955,9,12
"buhvir",0.97084033,12,15
"winwre3",0.5849104,22,25
"bkcchi",0.98820543,34,37
"yebcuc",0.87852806,39,42
"veery",0.808015,39,42
"brncre",0.833356,74,77
"chswar",0.9803651,75,78
"btbwar",0.99571323,86,89
"kenwar",0.8138079,96,99
"btnwar",0.9928287,140,143
"robgro",0.9957443,155,158
"hoowar",0.98969305,165,168
"blujay",0.89056927,177,180
"ovenbi1",0.99595463,237,240
"reevir1",0.9894669,311,314
"amered",0.5941778,333,336
"bkbwar",0.99460274,342,345
