"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.99580455,17,20
"comyel",0.9999174,18,21
"killde",0.85324985,24,27
"treswa",0.99803764,27,30
"rewbla",0.9791277,28,31
"boboli",0.99997026,31,34
"eursta",0.88149697,43,46
"naswar",0.9795162,89,92
"swaspa",0.9988773,93,96
"comgal1",0.7507729,111,114
"y00475",0.7840861,112,115
"yelwar",0.8451153,113,116
"fiespa",0.8018845,121,124
"barswa",0.91430336,166,169
"amegfi",0.9913134,194,197
"warvir",0.98860496,204,207
"easkin",0.6919408,223,226
