"species_code","score","start_offset_sec","end_offset_sec"
"scatan",0.5016409,4,7
"amerob",0.8419152,15,18
"moudov",0.9840555,45,48
"cerwar",0.9985033,47,50
"buwwar",0.81974155,56,59
"yebcha",0.96824116,98,101
"eastow",0.9562594,106,109
"amecro",0.9877655,107,110
"woothr",0.9736224,114,117
"norfli",0.6210826,139,142
"hoowar",0.9698755,142,145
"comyel",0.8737735,153,156
"amegfi",0.9930731,174,177
"prawar",0.9999387,181,184
"reevir1",0.9989132,194,197
"yebcuc",0.5729447,196,199
"norcar",0.946005,217,220
