"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.54489493,11,14
"robgro",0.9992806,14,17
"amecro",0.9730485,22,25
"grycat",0.6977511,25,28
"eastow",0.9970873,26,29
"scatan",0.9914675,44,47
"woothr",0.92122054,54,57
"grcfly",0.5952226,63,66
"sumtan",0.87244874,70,73
"whevir",0.8203443,78,81
"yebcha",0.97931194,90,93
"hoowar",0.96905005,102,105
"ovenbi1",0.64611673,131,134
"indbun",0.99080354,136,139
"norfli",0.99985844,155,158
"norcar",0.9124484,155,158
"yetvir",0.9997324,168,171
"prawar",0.9784781,168,171
"buggna",0.82458335,178,181
