"species_code","score","start_offset_sec","end_offset_sec"
"rewbla",0.986491,5,8
"fiespa",0.99950564,8,11
"amegfi",0.52695817,9,12
"reevir1",0.9903353,12,15
"indbun",0.87121296,16,19
"chswar",0.9956557,19,22
"comgra",0.98387486,31,34
"comyel",0.7577229,37,40
"moudov",0.88067675,41,44
"norfli",0.9917842,48,51
"yelwar",0.99220854,53,56
"eastow",0.97060853,57,60
"yebcha",0.61308193,63,66
"eursta",0.57576156,63,66
"bnhcow",0.84251076,65,68
"sonspa",0.5260675,66,69
"yerwar",0.6253813,68,71
"wilfly",0.9321833,69,72
"orcori",0.75581217,73,76
"easmea",0.8686355,74,77
"grycat",0.51907766,76,79
