"species_code","score","start_offset_sec","end_offset_sec"
"scatan",0.8553865,15,18
"grcfly",0.8074787,17,20
"norbob",0.5517624,47,50
"moudov",0.8691052,51,54
"yebcuc",0.99879277,75,78
"daejun",0.5439397,83,86
"carwre",0.56020755,117,120
"eawpew",0.8513753,196,199
"norcar",0.9986155,243,246
"tuftit",0.5026218,386,389
"rewbla",0.5429885,401,404
"robgro",0.6746485,428,431
"amecro",0.99453914,465,468
"reevir1",0.997748,512,515
"chispa",0.9928786,597,600
"woothr",0.9998705,614,617
"pinwar",0.5155386,629,632
"ovenbi1",0.9997425,686,689
"louwat",0.7644018,769,772
