"species_code","score","start_offset_sec","end_offset_sec"
"easblu",0.53288186,9,12
"houwre",0.9998943,17,20
"amerob",0.6809223,53,56
"houspa",0.6319647,67,70
"amecro",0.9884518,76,79
"houfin",0.9648867,76,79
"rethaw",0.6247162,76,79
"tuftit",0.6613174,77,80
"sonspa",0.99224776,106,109
"cedwax",0.9785427,129,132
"whbnut",0.64015543,135,138
"carwre",0.88773024,188,191
"blujay",0.9655393,200,203
"treswa",0.9999903,211,214
"rewbla",0.99876565,222,225
"brnthr",0.55797976,224,227
"osprey",0.99992555,228,231
"norcar",0.8596885,232,235
"grycat",0.89799374,277,280
"barswa",0.9592767,284,287
