"species_code","score","start_offset_sec","end_offset_sec"
"swathr",0.999996,0,3
"cedwax",0.5160571,8,11
"commer",0.6261666,17,20
"norpar",0.9989612,21,24
"herthr",0.5625242,23,26
"reevir1",0.7769106,29,32
"gockin",0.9911585,38,41
"amerob",0.51333106,41,44
"whtspa",0.68802536,42,45
"btnwar",0.94972277,50,53
"winwre3",0.9966701,77,80
"magwar",0.9687823,91,94
"carwre",0.64800775,94,97
"yerwar",0.89327574,96,99
"whbnut",0.8112949,102,105
"bkcchi",0.9828081,108,111
"buhvir",0.98393387,151,154
"rebnut",0.998426,152,155
