"species_code","score","start_offset_sec","end_offset_sec"
"scatan",0.5552873,8,11
"swathr",0.9605325,46,49
"amerob",0.69011915,85,88
"cerwar",0.90283424,99,102
"hoowar",0.9942357,102,105
"bkbwar",0.97181106,123,126
"gockin",0.6287904,238,241
"bkpwar",0.6696644,253,256
"veery",0.9968621,258,261
"magwar",0.9909373,301,304
"ovenbi1",0.9676895,382,385
"reevir1",0.9964251,416,419
"chswar",0.546262,454,457
"amered",0.99727464,479,482
"leafly",0.69231045,498,501
"norpar",0.5296332,515,518
"btbwar",0.9983167,547,550
"eawpew",0.8932315,549,552
"btnwar",0.9983171,571,574
