"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.99946517,17,20
"yelwar",0.5030274,32,35
"reshaw",0.9950554,72,75
"fiespa",0.9998039,110,113
"grycat",0.99892175,122,125
"houwre",0.990324,127,130
"herthr",0.897485,128,131
"prowar",0.5214209,199,202
"whbnut",0.9999661,200,203
"indbun",0.9997677,206,209
"reevir1",0.9956904,229,232
"amerob",0.8337016,319,322
"amegfi",0.9821386,369,372
"daejun",0.5065749,417,420
"amecro",0.99684876,418,421
"eastow",0.99991757,430,433
"bkcchi",0.95820403,450,453
"tuftit",0.9857417,487,490
