"species_code","score","start_offset_sec","end_offset_sec"
"tuftit",0.9074091,17,20
"chswar",0.99612343,20,23
"fiespa",0.9748563,28,31
"hoowar",0.9893652,50,53
"amerob",0.9977772,57,60
"sonspa",0.9813946,92,95
"buhvir",0.55173695,105,108
"eastow",0.6331529,124,127
"veery",0.56223637,128,131
"reevir1",0.9515088,141,144
"prawar",0.7659977,146,149
"canwar",0.9569599,151,154
"ovenbi1",0.9993119,152,155
"indbun",0.7678659,161,164
"eawpew",0.98507285,165,168
"mouwar",0.99277526,172,175
"amered",0.9732968,179,182
