"species_code","score","start_offset_sec","end_offset_sec"
"graspa",0.98487574,34,37
"rewbla",0.9831135,88,91
"norcar",0.8916135,120,123
"comyel",0.99152225,142,145
"carwre",0.8249743,192,195
"swaspa",0.857996,222,225
"normoc",0.8920555,238,241
"easmea",0.8511423,274,277
"fiespa",0.9957263,286,289
"amegfi",0.62105006,296,299
"amerob",0.79305863,311,314
"comgra",0.7158879,317,320
"warvir",0.7172331,337,340
"savspa",0.8386813,368,371
"sonspa",0.8084116,371,374
"indbun",0.99780756,414,417
"blugrb1",0.9637452,423,426
"moudov",0.51819146,465,468
