"species_code","score","start_offset_sec","end_offset_sec"
"veery",0.66127527,15,18
"bkcchi",0.7446605,19,22
"hoowar",0.9999643,121,124
"acafly",0.9938953,154,157
"norwat",0.7565233,165,168
"carwre",0.9995972,188,191
"kenwar",0.9156791,207,210
"tuftit",0.6333865,260,263
"norcar",0.99167377,285,288
"reevir1",0.9968642,322,325
"scatan",0.999025,328,331
"woothr",0.9993078,369,372
"magwar",0.8793945,381,384
"carchi",0.5225149,390,393
"chswar",0.7539358,453,456
"blujay",0.9750562,473,476
"sonspa",0.8194128,479,482
"eastow",0.8131567,547,550
