"species_code","score","start_offset_sec","end_offset_sec"
"warvir",0.6826199,43,46
"comyel",0.99277157,81,84
"amegfi",0.999821,111,114
"cedwax",0.66763735,133,136
"amerob",0.9490143,226,229
"daejun",0.7579545,335,338
"houfin",0.80305594,360,363
"eawpew",0.6935674,518,521
"eastow",0.9958291,534,537
"vesspa",0.6413233,536,539
"prawar",0.8342961,556,559
"sonspa",0.99975526,563,566
"reevir1",0.9677634,623,626
"chswar",0.95178884,672,675
"yerwar",0.9751577,721,724
"blujay",0.80820024,724,727
"herthr",0.89793026,727,730
"pinwar",0.99901474,743,746
"yelwar",0.6027954,748,751
"woothr",0.7493876,758,761
"bkcchi",0.99717206,773,776
"norcar",0.7602504,781,784
"rewbla",0.92909795,804,807
