"species_code","score","start_offset_sec","end_offset_sec"
"whcspa",0.9307655,22,25
"prawar",0.8364056,29,32
"comyel",0.9996145,34,37
"eawpew",0.9928411,38,41
"tuftit",0.80967563,53,56
"leafly",0.5311664,71,74
"boboli",0.9602597,77,80
"chswar",0.7360023,81,84
"rewbla",0.72560936,112,115
"sonspa",0.9998472,137,140
"vesspa",0.7009283,153,156
"clcspa",0.99955565,175,178
"amegfi",0.9966068,175,178
"fiespa",0.9997036,185,188
"canwar",0.524098,237,240
"amerob",0.73409265,278,281
"btbwar",0.6750214,308,311
"bkcchi",0.6359932,339,342
"yelwar",0.9979796,357,360
