"species_code","score","start_offset_sec","end_offset_sec"
"fiespa",0.9989358,25,28
"comyel",0.99089026,26,29
"carwre",0.6519456,36,39
"chswar",0.9783968,37,40
"amecro",0.9984192,52,55
"amerob",0.9915214,56,59
"bkcchi",0.97251374,56,59
"rewbla",0.6531915,77,80
"sonspa",0.9979426,86,89
"btnwar",0.7072834,87,90
"yelwar",0.8756618,91,94
"eastow",0.98112905,97,100
"reevir1",0.9809004,100,103
"easpho",0.66592455,111,114
"houwre",0.9963697,118,121
"aldfly",0.9724126,134,137
"swaspa",0.9964417,135,138
