"species_code","score","start_offset_sec","end_offset_sec"
"buhvir",0.99633205,15,18
"bkbwar",0.5392417,15,18
"canwar",0.83098626,27,30
"rocpig",0.7488278,50,53
"magwar",0.9753745,58,61
"linspa",0.998464,65,68
"bkcchi",0.8395408,107,110
"whtspa",0.9997795,119,122
"daejun",0.7681574,131,134
"comrav",0.79063696,142,145
"rebnut",0.9945518,147,150
"virrai",0.77448404,163,166
"yebfly",0.99925745,172,175
"woothr",0.8172168,180,183
"winwre3",0.52849174,194,197
"naswar",0.9964295,195,198
"reevir1",0.82412654,195,198
"sonspa",0.9949758,201,204
"comyel",0.99990493,207,210
"amegfi",0.74273926,210,213
