"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.80118084,3,6
"norcar",0.7163285,4,7
"amegfi",0.8325584,8,11
"amerob",0.51628244,33,36
"brnthr",0.58265686,40,43
"amecro",0.60830027,52,55
"robgro",0.9736188,56,59
"eastow",0.811458,68,71
"yebcha",0.99870485,71,74
"woothr",0.9651569,85,88
"hoomer",0.8927868,88,91
"comrav",0.5382317,106,109
"buggna",0.9992534,107,110
"prowar",0.7318939,107,110
"indbun",0.9467602,111,114
"grcfly",0.5671574,129,132
"fiespa",0.997692,137,140
"comyel",0.59501433,137,140
"whevir",0.5474961,146,149
"chispa",0.8464825,173,176
