"species_code","score","start_offset_sec","end_offset_sec"
"tuftit",0.60707474,1,4
"rewbla",0.97607255,29,32
"graspa",0.9995137,73,76
"amegfi",0.82278895,73,76
"dickci",0.8044956,171,174
"normoc",0.8330311,178,181
"norcar",0.8614262,191,194
"orcori",0.5260543,211,214
"moudov",0.9282831,212,215
"sonspa",0.713679,308,311
"indbun",0.9996064,347,350
"fiespa",0.9994888,391,394
"bkcchi",0.61583394,394,397
"eawpew",0.84779286,408,411
"amecro",0.98464566,448,451
"yebcuc",0.86014676,463,466
"blujay",0.957751,501,504
"chispa",0.8947534,530,533
"carwre",0.6341037,579,582
