"species_code","score","start_offset_sec","end_offset_sec"
"eawpew",0.99892074,34,37
"whbnut",0.99418277,92,95
"easpho",0.99937546,143,146
"daejun",0.98709285,257,260
"scatan",0.80253345,372,375
"reevir1",0.8922112,434,437
"yebcuc",0.99930644,438,441
"moudov",0.9410103,445,448
"normoc",0.8312292,447,450
"woothr",0.9999948,513,516
"carwre",0.99637926,524,527
"fiespa",0.56235886,539,542
"pilwoo",0.99957126,547,550
"amerob",0.9475127,561,564
"easblu",0.70549005,574,577
"barswa",0.6834856,640,643
"tuftit",0.9860709,678,681
"buggna",0.9266304,683,686
"amecro",0.69480646,693,696
"norcar",0.9873633,759,762
"eastow",0.9786149,763,766
"balori",0.59983855,873,876
"blujay",0.99982715,883,886
"comrav",0.9984701,883,886
