"species_code"
"wilfly"
"sora"
"easwpw1"
"chispa"
"robgro"
"moudov"
"cedwax"
"cangoo"
"rebwoo"
"balori"
"indbun"
"reevir1"
"acafly"
"bnhcow"
"fiespa"
"grycat"
"bkcchi"
"buwwar"
"easblu"
"blujay"
"kenwar"
"eastow"
"pilwoo"
"chiswi"
"tuftit"
"comgra"
"woothr"
"yebcuc"
"amecro"
"scatan"
"hoowar"
"carwre"
"whbnut"
"amegfi"
"norcar"
"rewbla"
"comyel"
"sonspa"
"yelwar"
"dowwoo"
"eawpew"
"eursta"
"amerob"
"purmar"
"bawwar"
"houwre"
"brnthr"
"nrwswa"
"henspa"
"barswa"
"boboli"
"treswa"
"normoc"
"wiltur"
"graspa"
"killde"
"clcspa"
"easmea"
"haiwoo"
"norfli"
"grbher3"
"houfin"
"rthhum"
"grcfly"
"houspa"
"whevir"
"turvul"
"amered"
"bkbcuc"
"gowwar"
"brwhaw"
"ovenbi1"
"aldfly"
"rocpig"
"sposan"
"comrav"
"mallar3"
"marwre"
"wooduc"
"nstspa"
"virrai"
"hoomer"
"easkin"
"buggna"
"sancra"
"leabit"
"warvir"
"swaspa"
"grnher"
"btnwar"
"winwre3"
"easpho"
"yetvir"
"daejun"
"rethaw"
"bkbwar"
"carchi"
"cerwar"
"yebfly"
"blugrb1"
"dickci"
"baleag"
"brdowl"
"belkin1"
"mouwar"
"reshaw"
"banswa"
"veery"
"norbob"
"savspa"
"orcori"
"louwat"
"chswar"
"yebsap"
"ribgul"
"rehwoo"
"doccor"
"horlar"
"prawar"
"fiscro"
"chwwid"
"yebcha"
"coohaw"
"commer"
"norpar"
"prowar"
"comgal1"
"pibgre"
"purfin"
"woewar1"
"pinwar"
"blkvul"
"buhvir"
"shshaw"
"norwat"
"magwar"
"btbwar"
"osprey"
"rufgro"
"nswowl"
"yerwar"
"canwar"
"rebnut"
"gockin"
"herthr"
"brncre"
"swathr"
"redcro"
"rudduc"
"leafly"
"yetwar"
"easowl1"
"hergul"
"amewoo"
"pinsis"
"buwtea"
"cliswa"
"semsan"
"semplo"
"whrsan"
"whwdov"
"y00475"
"comnig"
"grhowl"
"sedwre1"
"uplsan"
"amebit"
"truswa"
"amekes"
"bkpwar"
"olsfly"
"perfal"
"norhar2"
"greegr"
"swawar"
"whtkit"
"vesspa"
"merlin"
