"species_code"
"norcar"
"barswa"
"fiespa"
"comyel"
"amerob"
"amecro"
"normoc"
"moudov"
"treswa"
"eursta"
"houspa"
"henspa"
"rewbla"
"chispa"
"wiltur"
"boboli"
"amegfi"
"eastow"
"grycat"
"sonspa"
"savspa"
"norfli"
"easpho"
"woothr"
"whbnut"
"belkin1"
"herthr"
"cedwax"
"reevir1"
"haiwoo"
"blujay"
"solsan"
"rebwoo"
"rocpig"
"yetvir"
"indbun"
"dowwoo"
"amekes"
"banswa"
"amered"
"prawar"
"grbher3"
"yelwar"
"marwre"
"bkcchi"
"warvir"
"comgra"
"houfin"
"swaspa"
"brnthr"
"robgro"
"balori"
"eawpew"
"cangoo"
"rethaw"
"daejun"
"houwre"
"rthhum"
"scatan"
"killde"
"purfin"
"tuftit"
"ovenbi1"
"graspa"
"vesspa"
"easkin"
"turvul"
"easblu"
"bnhcow"
"comrav"
"easmea"
"leasan"
"easowl1"
"yebsap"
"buwwar"
"carwre"
"mallar3"
"grnher"
"semsan"
"nrwswa"
"ribgul"
"yebcuc"
"greyel"
"lesyel"
"swathr"
"pecsan"
"buhvir"
"wilfly"
"sposan"
"greegr"
"wooduc"
"hoomer"
"purmar"
"rehwoo"
"bawwar"
"fiscro"
"chiswi"
"btnwar"
"acafly"
"pilwoo"
"veery"
"brwhaw"
"comloo"
"buggna"
"baleag"
"virrai"
"bkbcuc"
"carchi"
"doccor"
"grcfly"
"rosspo1"
"amewoo"
"winwre3"
"rufgro"
"blkvul"
"whevir"
"btbwar"
"pinwar"
"chswar"
"cliswa"
"osprey"
"hoowar"
"rebnut"
"reshaw"
"bcnher"
"magwar"
"aldfly"
"mouwar"
"cerwar"
"bkbwar"
"grhowl"
"coohaw"
"brdowl"
"easwpw1"
"kenwar"
"yebcha"
"comgal1"
"caster1"
"leabit"
"sora"
"orcori"
"blugrb1"
"gloibi"
"louwat"
"chwwid"
"horlar"
"pibgre"
"merlin"
"canwar"
"brncre"
"woewar1"
"swawar"
"ambduc"
"commer"
"gockin"
"yerwar"
"whtspa"
"snoegr"
"whiibi"
"norhar2"
"shshaw"
"yetwar"
"sedwre1"
"dickci"
"norpar"
"leafly"
"sumtan"
"buffle"
"ameavo"
"libher"
"brnowl"
"clcspa"
