"species_code"
"blujay"
"moudov"
"sonspa"
"haiwoo"
"indbun"
"eastow"
"bnhcow"
"pilwoo"
"chispa"
"amecro"
"whbnut"
"amegfi"
"grycat"
"eursta"
"cedwax"
"tuftit"
"norfli"
"grbher3"
"amerob"
"yelwar"
"dowwoo"
"norcar"
"houfin"
"houwre"
"robgro"
"rthhum"
"grcfly"
"balori"
"rebwoo"
"bkcchi"
"cangoo"
"houspa"
"uplsan"
"killde"
"brnthr"
"turvul"
"easmea"
"boboli"
"barswa"
"rewbla"
"henspa"
"reevir1"
"graspa"
"fiespa"
"whevir"
"chiswi"
"scatan"
"amered"
"bkbcuc"
"gowwar"
"wilfly"
"buwwar"
"wiltur"
"woothr"
"brwhaw"
"ovenbi1"
"aldfly"
"comyel"
"rocpig"
"sposan"
"comrav"
"carwre"
"treswa"
"easblu"
"mallar3"
"marwre"
"wooduc"
"nstspa"
"virrai"
"comgra"
"hoomer"
"easkin"
"buggna"
"sancra"
"leabit"
"warvir"
"eawpew"
"swaspa"
"grnher"
"hoowar"
"rethaw"
"bkbwar"
"acafly"
"dickci"
"btbwar"
"rufgro"
"mouwar"
"daejun"
"magwar"
"btnwar"
"chswar"
"herthr"
"yebsap"
"baleag"
"reshaw"
"yetvir"
"easpho"
"nrwswa"
"purmar"
"belkin1"
"savspa"
"louwat"
"kenwar"
"normoc"
"cerwar"
"buhvir"
"yebcuc"
"purfin"
"veery"
"prawar"
"canwar"
"brncre"
"coohaw"
"prowar"
"rehwoo"
"sora"
"comgal1"
"orcori"
"pibgre"
"swathr"
"shshaw"
"norwat"
"winwre3"
"leafly"
"bawwar"
"osprey"
"grhowl"
"brdowl"
"nswowl"
"whtspa"
"amewoo"
"pinwar"
"rebnut"
"norhar2"
"cliswa"
"comnig"
"yerwar"
"naswar"
"norpar"
"carchi"
"horlar"
"easwpw1"
"rudduc"
"buwtea"
"semsan"
"blkvul"
"semplo"
"whrsan"
"yebcha"
"doccor"
"bkpwar"
"commer"
"bkbplo"
"dunlin"
"rudtur"
"sedwre1"
"leasan"
"y00475"
"yetwar"
"ribgul"
"amekes"
"olsfly"
"greegr"
"easowl1"
"swawar"
"whtkit"
"blugrb1"
"wesmea"
"vesspa"
"hergul"
"gockin"
"clcspa"
"yebfly"
"banswa"
"redcro"
"perfal"
"merlin"
"fiscro"
