"species_code"
"rufgro"
"swathr"
"norfli"
"norpar"
"btbwar"
"btnwar"
"bkcchi"
"buhvir"
"naswar"
"magwar"
"brdowl"
"barswa"
"rebnut"
"winwre3"
"reevir1"
"rewbla"
"herthr"
"wiltur"
"yebsap"
"bkbwoo"
"gockin"
"cedwax"
"yerwar"
"grcfly"
"moudov"
"eastow"
"tuftit"
"amerob"
"blujay"
"daejun"
"amegfi"
"easpho"
"chiswi"
"norcar"
"grycat"
"whbnut"
"coohaw"
"scatan"
"amecro"
"sonspa"
"comloo"
"canwar"
"olsfly"
"comgra"
"belkin1"
"baleag"
"rthhum"
"pilwoo"
"treswa"
"chwwid"
"easwpw1"
"veery"
"brwhaw"
"sposan"
"chswar"
"bkbwar"
"wooduc"
"yebfly"
"comyel"
"whtspa"
"ambduc"
"ovenbi1"
"merlin"
"commer"
"aldfly"
"swaspa"
"rethaw"
"redcro"
"eawpew"
"robgro"
"woothr"
"chispa"
"haiwoo"
"easkin"
"amered"
"grbher3"
"brncre"
"louwat"
"pinwar"
"comrav"
"ribgul"
"dowwoo"
"houwre"
"leafly"
"bawwar"
"woewar1"
"rebwoo"
"hoowar"
"cliswa"
"houfin"
"carwre"
"prawar"
"cangoo"
"borchi2"
"purfin"
"bkbcuc"
"yelwar"
"turvul"
"warvir"
"osprey"
"bnhcow"
"houspa"
"grnher"
"easmea"
"savspa"
"sedwre1"
"graspa"
"amekes"
"nrwswa"
"banswa"
"indbun"
"rocpig"
"norhar2"
"fiespa"
"mallar3"
"doccor"
"eursta"
"yetvir"
"yebcuc"
"marwre"
"pibgre"
"orcori"
"wilfly"
"lesyel"
"purmar"
"killde"
"amewoo"
"boboli"
"easblu"
"sora"
"amebit"
"normoc"
"fiscro"
"acafly"
"blkvul"
"virrai"
"leabit"
"comgal1"
"greegr"
"balori"
"clcspa"
"shshaw"
"gowwar"
"buggna"
"gryjay"
"caster1"
"hergul"
"grhowl"
"mouwar"
"brnthr"
"reshaw"
"whevir"
"buwwar"
"cerwar"
"bkpwar"
"bicthr"
"solsan"
"rehwoo"
"babwar"
"linspa"
"palwar"
"dickci"
"truswa"
"hoomer"
"norwat"
"tenwar"
