"species_code"
"ovenbi1"
"moudov"
"blujay"
"rewbla"
"scatan"
"herthr"
"brdowl"
"balori"
"btnwar"
"rufgro"
"amegfi"
"haiwoo"
"sonspa"
"eawpew"
"chswar"
"yelwar"
"amered"
"magwar"
"indbun"
"daejun"
"easpho"
"woothr"
"rebwoo"
"reevir1"
"robgro"
"veery"
"comyel"
"grycat"
"amecro"
"swaspa"
"yebsap"
"amerob"
"bkbcuc"
"pilwoo"
"norcar"
"houspa"
"bkcchi"
"bnhcow"
"wilfly"
"houwre"
"grcfly"
"chispa"
"hoowar"
"fiespa"
"warvir"
"eursta"
"brnthr"
"norwat"
"grbher3"
"mallar3"
"belkin1"
"treswa"
"osprey"
"turvul"
"barswa"
"ribgul"
"bongul"
"baleag"
"purmar"
"comter"
"comloo"
"rebmer"
"comgra"
"hergul"
"doccor"
"carwre"
"chiswi"
"gbbgul"
"litgul"
"easkin"
"nrwswa"
"norfli"
"caster1"
"easmea"
"leafly"
"semplo"
"sposan"
"killde"
"leasan"
"semsan"
"buhvir"
"cedwax"
"buggna"
"normoc"
"cliswa"
"rocpig"
"amekes"
"dickci"
"boboli"
"savspa"
"norhar2"
"horlar"
"wooduc"
"fiscro"
"uplsan"
"vesspa"
"tuftit"
"acafly"
"yetvir"
"dowwoo"
"pinwar"
"whbnut"
"rethaw"
"yebcuc"
"easblu"
"banswa"
"whrsan"
"clcspa"
"eastow"
"prowar"
"cerwar"
"louwat"
"rebnut"
"marwre"
"cangoo"
"houfin"
"hoomer"
"bkbwar"
"btbwar"
"canwar"
"purfin"
"winwre3"
"brncre"
"commer"
"buwwar"
"aldfly"
"gowwar"
"bkpwar"
"bawwar"
"yebfly"
"norpar"
"gockin"
"mouwar"
"grnher"
"sancra"
"amewig"
"comgal1"
"rinphe1"
"greegr"
"ambduc"
"libher"
"leabit"
"pibgre"
"y00475"
"rthhum"
"wiltur"
"orcori"
"comrav"
"grhowl"
"graspa"
"brwhaw"
"prawar"
"reshaw"
"rehwoo"
"swathr"
"sora"
"virrai"
"mutswa"
"henspa"
"amewoo"
"yerwar"
"tenwar"
"norpin"
"gadwal"
"truswa"
"dunlin"
"buwtea"
"bkbplo"
"blkter"
"coohaw"
"bcnher"
"comgol"
"naswar"
"lbbgul"
"rinduc"
"nstspa"
"amebit"
"rudtur"
"sedwre1"
"blkvul"
"shshaw"
"whcspa"
"yetwar"
"redhea"
"kinrai4"
"bknsti"
"wilsni1"
"wilpha"
"gnwtea"
"comnig"
"yebcha"
"whevir"
"greyel"
"rudduc"
"norsho"
"olsfly"
"lesyel"
"solsan"
"easowl1"
