"species_code"
"reevir1"
"whbnut"
"tuftit"
"eastow"
"blujay"
"norcar"
"amerob"
"carchi"
"bkcchi"
"haiwoo"
"carwre"
"indbun"
"acafly"
"chispa"
"amegfi"
"cedwax"
"houspa"
"dowwoo"
"eursta"
"rebwoo"
"houfin"
"sonspa"
"moudov"
"scatan"
"woothr"
"rewbla"
"purmar"
"belkin1"
"pilwoo"
"amecro"
"comgra"
"kenwar"
"hoowar"
"rethaw"
"bnhcow"
"norfli"
"chiswi"
"herthr"
"buhvir"
"comrav"
"rthhum"
"houwre"
"easpho"
"brnthr"
"mallar3"
"grycat"
"easblu"
"eawpew"
"turvul"
"buggna"
"fiscro"
"treswa"
"barswa"
"pinwar"
"grcfly"
"easwpw1"
"ovenbi1"
"yebcuc"
"robgro"
"yelwar"
"balori"
"fiespa"
"killde"
"normoc"
"comyel"
"grbher3"
"nrwswa"
"brdowl"
"gowwar"
"chwwid"
"orcori"
"easowl1"
"cangoo"
"daejun"
"chswar"
"easkin"
"wilfly"
"norpar"
"bawwar"
"louwat"
"btbwar"
"redcro"
"btnwar"
"amered"
"bkbwar"
"yebcha"
"aldfly"
"reshaw"
"whevir"
"grnher"
"warvir"
"sposan"
"greegr"
"baleag"
"magwar"
"brwhaw"
"yebsap"
"canwar"
"swaspa"
"swawar"
"blkvul"
"osprey"
"brnowl"
"cerwar"
"yetvir"
"coohaw"
"pibgre"
"wooduc"
"solsan"
"leafly"
"rebnut"
"easmea"
"boboli"
"henspa"
"rehwoo"
"amekes"
"rocpig"
"norhar2"
"gockin"
"wiltur"
"blugrb1"
"yerwar"
"woewar1"
"bkbcuc"
"doccor"
"winwre3"
"savspa"
"merlin"
"dickci"
"graspa"
"cliswa"
"brncre"
"leasan"
"sedwre1"
"commer"
"virrai"
"yetwar"
"veery"
