"species_code"
"wilfly"
"sora"
"easwpw1"
"eawpew"
"grcfly"
"comnig"
"yebcha"
"chwwid"
"woothr"
"leabit"
"brdowl"
"eursta"
"marwre"
"comgal1"
"virrai"
"cangoo"
"mallar3"
"wooduc"
"pibgre"
"ovenbi1"
"moudov"
"blujay"
"rewbla"
"scatan"
"herthr"
"balori"
"btnwar"
"rufgro"
"amegfi"
"haiwoo"
"sonspa"
"chswar"
"yelwar"
"amered"
"magwar"
"indbun"
"daejun"
"easpho"
"rebwoo"
"reevir1"
"robgro"
"veery"
"comyel"
"grycat"
"amecro"
"swaspa"
"yebsap"
"amerob"
"bkbcuc"
"pilwoo"
"norcar"
"bawwar"
"dowwoo"
"bnhcow"
"norfli"
"eastow"
"buggna"
"houwre"
"carchi"
"yetvir"
"norpar"
"whevir"
"carwre"
"acafly"
"cedwax"
"easmea"
"sposan"
"killde"
"warvir"
"chispa"
"treswa"
"commer"
"graspa"
"tuftit"
"easblu"
"whbnut"
"comgra"
"brnthr"
"grnher"
"chiswi"
"nrwswa"
"houfin"
"normoc"
"blkvul"
"rthhum"
"osprey"
"turvul"
"reshaw"
"houspa"
"grbher3"
"rethaw"
"horlar"
"rocpig"
"dickci"
"amekes"
"barswa"
"boboli"
"louwat"
"belkin1"
"winwre3"
"buhvir"
"fiespa"
"cerwar"
"uplsan"
"henspa"
"baleag"
"yebcuc"
"woewar1"
"bkcchi"
"buwwar"
"easkin"
"gowwar"
"wiltur"
"brwhaw"
"aldfly"
"comrav"
"bkbwar"
"btbwar"
"canwar"
"purfin"
"leafly"
"fiscro"
"hoowar"
"greegr"
"orcori"
"pinwar"
"brncre"
"whwdov"
"yetwar"
"mouwar"
"rehwoo"
"whtspa"
"coohaw"
"doccor"
"vesspa"
"prawar"
"hoomer"
"savspa"
"clcspa"
"cliswa"
"rebnut"
"yerwar"
"prowar"
"purmar"
"swathr"
"kenwar"
"grhowl"
"nswowl"
"amewoo"
"norhar2"
"naswar"
"norwat"
"gockin"
"blugrb1"
"buwtea"
"semsan"
"semplo"
"whrsan"
"perfal"
"sedwre1"
"bkpwar"
"bkbplo"
"dunlin"
"rudtur"
"leasan"
"easowl1"
"bcnher"
"ribgul"
"sumtan"
"banswa"
"yebfly"
"solsan"
"comloo"
"ambduc"
"evegro"
"whcspa"
"greyel"
"redcro"
"swawar"
"libher"
"buffle"
"y00475"
"olsfly"
"sancra"
