"species_code"
"sonspa"
"y00475"
"rewbla"
"fiespa"
"amerob"
"killde"
"cedwax"
"treswa"
"buwtea"
"amewoo"
"comyel"
"mallar3"
"rethaw"
"barswa"
"kinrai4"
"nrwswa"
"eursta"
"sora"
"easkin"
"yelwar"
"grycat"
"normoc"
"indbun"
"eawpew"
"belvir"
"chiswi"
"wilfly"
"norcar"
"brnthr"
"comgra"
"warvir"
"turvul"
"moudov"
"cangoo"
"louwat"
"bnhcow"
"belkin1"
"dowwoo"
"sposan"
"tuftit"
"blujay"
"chispa"
"pibgre"
"houspa"
"buggna"
"baleag"
"grnher"
"grbher3"
"eastow"
"wooduc"
"osprey"
"haiwoo"
"hoowar"
"carchi"
"woothr"
"easblu"
"norpar"
"ribgul"
"grcfly"
"carwre"
"yetwar"
"amegfi"
"orcori"
"doccor"
"balori"
"amecro"
"amered"
"pilwoo"
"kenwar"
"whbnut"
"norfli"
"yebcuc"
"yebcha"
"scatan"
"sumtan"
"blkvul"
"houwre"
"pinwar"
"cerwar"
"bawwar"
"bkbcuc"
"buwwar"
"acafly"
"robgro"
"easpho"
"prawar"
"yetvir"
"ovenbi1"
"rufgro"
"wiltur"
"reevir1"
"woewar1"
"whevir"
"rocpig"
"houfin"
"veery"
"reshaw"
"rebwoo"
"rthhum"
"brdowl"
"btnwar"
"marwre"
"boboli"
"greegr"
"rinphe1"
"virrai"
"easmea"
"magwar"
"mouwar"
"blugrb1"
"easwpw1"
"chwwid"
"purmar"
"cliswa"
"leabit"
"comloo"
"rehwoo"
"amekes"
"graspa"
"savspa"
"dickci"
"henspa"
"swaspa"
"sedwre1"
"comgal1"
"sancra"
"prowar"
"yebfly"
"swawar"
"horlar"
"leafly"
"coohaw"
"banswa"
"brwhaw"
"norwat"
"truswa"
"comnig"
"larspa"
"norbob"
"vesspa"
"aldfly"
"bkcchi"
"rudduc"
"redhea"
"hoomer"
"mutswa"
"semsan"
"bknsti"
"whrsan"
"semplo"
"herthr"
"daejun"
"buhvir"
"grhowl"
"hergul"
"commer"
"perfal"
"rinduc"
"wilsni1"
"weskin"
"ambduc"
