"species_code"
"chispa"
"amerob"
"reshaw"
"carwre"
"rethaw"
"norfli"
"dickci"
"norcar"
"eursta"
"blugrb1"
"whbnut"
"wilfly"
"normoc"
"graspa"
"grnher"
"balori"
"grycat"
"moudov"
"turvul"
"houfin"
"cliswa"
"easpho"
"amecro"
"houwre"
"fiespa"
"eastow"
"rehwoo"
"pilwoo"
"rocpig"
"carchi"
"baleag"
"brnthr"
"yelwar"
"barswa"
"amekes"
"sonspa"
"grbher3"
"blujay"
"treswa"
"indbun"
"easmea"
"wooduc"
"amegfi"
"easblu"
"rewbla"
"yebcuc"
"killde"
"buggna"
"whevir"
"dowwoo"
"rthhum"
"eawpew"
"tuftit"
"comyel"
"blkvul"
"comgra"
"vesspa"
"yebcha"
"rebwoo"
"fiscro"
"grcfly"
"reevir1"
"osprey"
"sumtan"
"norbob"
"norpar"
"woothr"
"rosspo1"
"greyel"
"libher"
"semplo"
"stisan"
"shbdow"
"greegr"
"belkin1"
"warvir"
"solsan"
"easkin"
"cangoo"
"prowar"
"laugul"
"yetwar"
"doccor"
"brdowl"
"easowl1"
"haiwoo"
"purmar"
"acafly"
"nrwswa"
"chiswi"
"horlar"
"louwat"
"scatan"
"mallar3"
"houspa"
"banswa"
"coohaw"
"orcori"
"bnhcow"
"ovenbi1"
"triher"
"ribgul"
"cedwax"
"yetvir"
"bawwar"
"pinwar"
"forter"
"kenwar"
"marwre"
"truswa"
"commer"
"hoowar"
"amered"
"daejun"
"buhvir"
"chswar"
"bkcchi"
"herthr"
"snoegr"
"sora"
"leasan"
"semsan"
"brwhaw"
"bcnher"
"boboli"
"prawar"
"btbwar"
"redcro"
"comrav"
"btnwar"
"bkbwar"
"sposan"
"grhowl"
"bnhnut"
"cerwar"
"woewar1"
"robgro"
"brnowl"
"canwar"
"caster1"
"henspa"
"chwwid"
"leafly"
"rebnut"
"easwpw1"
"amewoo"
"comter"
"hergul"
"lesyel"
"gbbgul"
"winwre3"
"leabit"
"ycnher"
"wiltur"
"veery"
"royter1"
"perfal"
"ameavo"
"savspa"
"sedwre1"
"hoomer"
"gloibi"
"gockin"
"magwar"
