"species_code"
"chispa"
"amerob"
"reshaw"
"carwre"
"rethaw"
"norfli"
"dickci"
"norcar"
"eursta"
"blugrb1"
"whbnut"
"wilfly"
"normoc"
"graspa"
"grnher"
"balori"
"grycat"
"moudov"
"turvul"
"houfin"
"cliswa"
"easpho"
"amecro"
"houwre"
"fiespa"
"eastow"
"rehwoo"
"pilwoo"
"rocpig"
"carchi"
"baleag"
"brnthr"
"yelwar"
"barswa"
"amekes"
"sonspa"
"grbher3"
"blujay"
"treswa"
"indbun"
"easmea"
"wooduc"
"amegfi"
"easblu"
"rewbla"
"vesspa"
"easkin"
"bnhcow"
"eawpew"
"yebcuc"
"grcfly"
"reevir1"
"osprey"
"buggna"
"sumtan"
"norbob"
"tuftit"
"norpar"
"whevir"
"comyel"
"woothr"
"belkin1"
"warvir"
"solsan"
"cangoo"
"greegr"
"rebwoo"
"prowar"
"laugul"
"yetwar"
"comgra"
"doccor"
"killde"
"houspa"
"mallar3"
"nrwswa"
"fiscro"
"ribgul"
"dowwoo"
"rthhum"
"prawar"
"yebcha"
"herthr"
"buhvir"
"purmar"
"cedwax"
"comrav"
"brdowl"
"easowl1"
"haiwoo"
"acafly"
"chiswi"
"horlar"
"louwat"
"scatan"
"banswa"
"coohaw"
"orcori"
"pinwar"
"amered"
"easwpw1"
"ovenbi1"
"blkvul"
"yetvir"
"bawwar"
"forter"
"kenwar"
"marwre"
"semplo"
"hoowar"
"amewoo"
"commer"
"grhowl"
"gowwar"
"robgro"
"chwwid"
"daejun"
"chswar"
"bkcchi"
"wiltur"
"aldfly"
"sposan"
"cerwar"
"redcro"
"btnwar"
"magwar"
"brwhaw"
"yebsap"
"canwar"
"btbwar"
"woewar1"
"brnowl"
"bcnher"
"caster1"
"leafly"
"rebnut"
"henspa"
"gockin"
"yerwar"
"ycnher"
"veery"
"miskit"
"leasan"
"rosspo1"
"libher"
"ameavo"
"triher"
"winwre3"
"bkbcuc"
"hoomer"
"swawar"
"boboli"
"snoegr"
"wilsni1"
"semsan"
"lesyel"
