"species_code"
"comyel"
"yelwar"
"aldfly"
"grycat"
"cedwax"
"veery"
"eawpew"
"bkcchi"
"swaspa"
"reevir1"
"rewbla"
"rocpig"
"easkin"
"amecro"
"norwat"
"purmar"
"amerob"
"blujay"
"rthhum"
"grbher3"
"purfin"
"buhvir"
"hoowar"
"whbnut"
"daejun"
"brncre"
"magwar"
"woothr"
"acafly"
"amegfi"
"dowwoo"
"easpho"
"houspa"
"balori"
"houfin"
"easblu"
"norcar"
"hergul"
"doccor"
"barswa"
"bnhcow"
"sonspa"
"eursta"
"leasan"
"mallar3"
"semsan"
"cangoo"
"comter"
"baleag"
"killde"
"caster1"
"nrwswa"
"banswa"
"ribgul"
"eastow"
"buggna"
"norhar2"
"treswa"
"comrav"
"chispa"
"houwre"
"norfli"
"moudov"
"turvul"
"indbun"
"boboli"
"fiespa"
"tuftit"
"rebwoo"
"mouwar"
"scatan"
"haiwoo"
"chswar"
"amered"
"yebcuc"
"btbwar"
"cliswa"
"buwwar"
"herthr"
"ovenbi1"
"robgro"
"canwar"
"winwre3"
"yebsap"
"btnwar"
"bkbcuc"
"bkbwar"
"easmea"
"rethaw"
"henspa"
"normoc"
"brwhaw"
"reshaw"
"pinwar"
"warvir"
"rebnut"
"osprey"
"belkin1"
"rehwoo"
"pilwoo"
"wilfly"
"carwre"
"easowl1"
"bawwar"
"sposan"
"comgal1"
"marwre"
"wooduc"
"grnher"
"swathr"
"sedwre1"
"grcfly"
"brdowl"
"grhowl"
"comgra"
"ambduc"
"amekes"
"fiscro"
"wiltur"
"yerwar"
"shshaw"
"solsan"
"sancra"
"greegr"
"commer"
"brnthr"
"chiswi"
"virrai"
"rufgro"
"lesyel"
"leafly"
"wilsni1"
"sora"
"savspa"
"whimbr"
"gnwtea"
"leabit"
"yehbla"
"mutswa"
"babwar"
"bongul"
"greyel"
"pibgre"
"norsho"
"buwtea"
"perfal"
"bcnher"
"tenwar"
"camwar"
"buffle"
"yebfly"
"bkbplo"
"norpin"
"uplsan"
"shbdow"
"semplo"
"coohaw"
"pecsan"
"baisan"
"wessan"
"whrsan"
"merlin"
"dunlin"
"willet1"
"yetvir"
"louwat"
"y00475"
"vesspa"
"graspa"
"gbbgul"
"rudtur"
"lobdow"
"sander"
"pipplo"
