"species_code"
"houwre"
"yelwar"
"fiespa"
"chispa"
"warvir"
"rebwoo"
"houspa"
"easpho"
"reevir1"
"eursta"
"amerob"
"amegfi"
"comyel"
"grycat"
"moudov"
"brnthr"
"bkcchi"
"eawpew"
"sonspa"
"amecro"
"amered"
"balori"
"norwat"
"veery"
"yetvir"
"comgra"
"norcar"
"woothr"
"grbher3"
"easmea"
"dowwoo"
"turvul"
"wilfly"
"yebsap"
"barswa"
"purmar"
"bnhcow"
"rewbla"
"boboli"
"scatan"
"grcfly"
"swaspa"
"cedwax"
"pinwar"
"easkin"
"hoowar"
"pilwoo"
"treswa"
"ovenbi1"
"whbnut"
"rocpig"
"mallar3"
"blujay"
"robgro"
"killde"
"normoc"
"tuftit"
"savspa"
"nrwswa"
"rethaw"
"yebcuc"
"daejun"
"easblu"
"cangoo"
"indbun"
"acafly"
"buwwar"
"kenwar"
"eastow"
"chiswi"
"carwre"
"bawwar"
"henspa"
"wiltur"
"graspa"
"clcspa"
"buggna"
"haiwoo"
"osprey"
"shshaw"
"wooduc"
"orcori"
"rthhum"
"hergul"
"carchi"
"yetwar"
"norfli"
"uplsan"
"herthr"
"ribgul"
"louwat"
"rebnut"
"btnwar"
"caster1"
"marwre"
"houfin"
"hoomer"
"grnher"
"fiscro"
"comgal1"
"belkin1"
"buhvir"
"bkpwar"
"bkbwar"
"brncre"
"chswar"
"aldfly"
"yebfly"
"norpar"
"gockin"
"whwdov"
"cerwar"
"dickci"
"btbwar"
"rufgro"
"mouwar"
"magwar"
"rinphe1"
"greegr"
"sposan"
"baleag"
"grhowl"
"horlar"
"amekes"
"leasan"
"comrav"
"leafly"
"commer"
"purfin"
"winwre3"
"doccor"
"reshaw"
"bkbcuc"
"prawar"
"canwar"
"prowar"
"rehwoo"
"sora"
"pibgre"
"swathr"
"brdowl"
"brwhaw"
"nswowl"
"whtspa"
"amewoo"
"norhar2"
"cliswa"
"comnig"
"yerwar"
"naswar"
"virrai"
"whevir"
"easowl1"
"coohaw"
"easwpw1"
"bcnher"
"leabit"
"woewar1"
"pinsis"
"yebcha"
"rinduc"
"blkter"
"y00475"
"sancra"
"gadwal"
"buwtea"
"nstspa"
"amebit"
"truswa"
"bkbplo"
"semplo"
"dunlin"
"semsan"
"rudtur"
"sedwre1"
"gowwar"
"blkvul"
"comter"
"vesspa"
"olsfly"
"redhea"
"kinrai4"
"bknsti"
"wilsni1"
"wilpha"
"gnwtea"
"amewig"
"banswa"
"norpin"
"greyel"
"rudduc"
"norsho"
"whcspa"
"swawar"
"blugrb1"
"wesmea"
"perfal"
"merlin"
