"species_code"
"bicthr"
"winwre3"
"yebfly"
"brdowl"
"herthr"
"canwar"
"reevir1"
"whtspa"
"bkcchi"
"btbwar"
"rebnut"
"buhvir"
"woothr"
"comrav"
"btnwar"
"bkpwar"
"yerwar"
"swathr"
"gockin"
"blujay"
"mouwar"
"amerob"
"bkbwar"
"ovenbi1"
"daejun"
"magwar"
"grbher3"
"amecro"
"sonspa"
"purfin"
"turvul"
"yelwar"
"norpar"
"cedwax"
"easpho"
"norfli"
"chswar"
"wooduc"
"comyel"
"naswar"
"amegfi"
"easkin"
"brncre"
"haiwoo"
"grcfly"
"grycat"
"houspa"
"chispa"
"houwre"
"comgra"
"aldfly"
"yebsap"
"bawwar"
"norwat"
"pinwar"
"robgro"
"pilwoo"
"redcro"
"louwat"
"whbnut"
"eawpew"
"moudov"
"leafly"
"treswa"
"scatan"
"indbun"
"bnhcow"
"dowwoo"
"barswa"
"norcar"
"rebwoo"
"tuftit"
"fiespa"
"prawar"
"rewbla"
"woewar1"
"veery"
"yetvir"
"swaspa"
"amewoo"
"buggna"
"gowwar"
"buwwar"
"eastow"
"boboli"
"rocpig"
"osprey"
"amered"
"balori"
"reshaw"
"rethaw"
"borchi2"
"bkbcuc"
"eursta"
"chiswi"
"easblu"
"normoc"
"blkvul"
"wilfly"
"brwhaw"
"warvir"
"belkin1"
"cangoo"
"houfin"
"comloo"
"rufgro"
"marwre"
"amekes"
"nrwswa"
"fiscro"
"orcori"
"yebcha"
"easwpw1"
"chwwid"
"carwre"
"hoomer"
"mallar3"
"wilsni1"
"commer"
"ruckin"
"wiltur"
"palwar"
"ambduc"
"pinsis"
"linspa"
"yebcuc"
"rthhum"
"baleag"
"comgal1"
"ribgul"
"coohaw"
"virrai"
"gbbgul"
"doccor"
"killde"
"grnher"
"leabit"
"easmea"
"perfal"
"sedwre1"
"amebit"
"brnthr"
"savspa"
"gryjay"
"olsfly"
"easowl1"
"norhar2"
"clcspa"
"acafly"
"cliswa"
"banswa"
"sposan"
"bkbwoo"
"merlin"
"cerwar"
"caster1"
"bcnher"
"greegr"
"hoowar"
"wlswar"
"hergul"
"prowar"
"shshaw"
"purmar"
"graspa"
"rehwoo"
"evegro"
"grhowl"
"phivir"
"sancra"
"sora"
"norgos2"
