"species_code"
"eawpew"
"robgro"
"woothr"
"sonspa"
"grcfly"
"amecro"
"bnhcow"
"amerob"
"grycat"
"norcar"
"scatan"
"reevir1"
"yebsap"
"ovenbi1"
"balori"
"buwwar"
"amegfi"
"brnthr"
"chswar"
"veery"
"eastow"
"fiespa"
"blujay"
"comyel"
"rthhum"
"bkcchi"
"norfli"
"comgra"
"gockin"
"leafly"
"yerwar"
"yelwar"
"magwar"
"comrav"
"purfin"
"whtspa"
"cedwax"
"dowwoo"
"daejun"
"aldfly"
"bkbwar"
"canwar"
"treswa"
"naswar"
"indbun"
"rewbla"
"haiwoo"
"herthr"
"rebnut"
"btnwar"
"chispa"
"buhvir"
"grnher"
"winwre3"
"reshaw"
"redcro"
"pinwar"
"whbnut"
"rebwoo"
"brncre"
"houspa"
"commer"
"killde"
"amered"
"orcori"
"tuftit"
"houfin"
"ribgul"
"hergul"
"nrwswa"
"carwre"
"warvir"
"moudov"
"osprey"
"purmar"
"gbbgul"
"doccor"
"easkin"
"cangoo"
"hoomer"
"belkin1"
"eursta"
"barswa"
"banswa"
"mallar3"
"normoc"
"easpho"
"pilwoo"
"hoowar"
"bkbcuc"
"houwre"
"wilfly"
"turvul"
"brwhaw"
"acafly"
"wiltur"
"louwat"
"easmea"
"savspa"
"rocpig"
"boboli"
"cliswa"
"swaspa"
"norwat"
"mouwar"
"btbwar"
"bawwar"
"woewar1"
"prawar"
"easblu"
"chiswi"
"grbher3"
"brdowl"
"yetvir"
"graspa"
"henspa"
"clcspa"
"coohaw"
"rethaw"
"baleag"
"buggna"
"cerwar"
"sposan"
"wooduc"
"rufgro"
"virrai"
"marwre"
"y00475"
"pibgre"
"leasan"
"comgal1"
"rinduc"
"blkter"
"buwtea"
"caster1"
"gadwal"
"pinsis"
"amekes"
"uplsan"
"swathr"
"yebcuc"
"prowar"
"vesspa"
"dickci"
"horlar"
"truswa"
"norpar"
"norgos2"
"easwpw1"
"sedwre1"
"chwwid"
"phivir"
"amewoo"
"norhar2"
"comnig"
"fiscro"
"rehwoo"
"greegr"
"tunswa"
"greyel"
"sora"
"lesyel"
"rebmer"
"comter"
"rinphe1"
"shshaw"
"easowl1"
"grhowl"
"leabit"
"merlin"
"mutswa"
"wilsni1"
"amebit"
"loeowl"
"bkpwar"
"bcnher"
"sancra"
"yebcha"
