"species_code"
"amerob"
"borchi2"
"bkcchi"
"rebnut"
"herthr"
"magwar"
"comrav"
"cedwax"
"comgra"
"commer"
"redcro"
"blujay"
"grbher3"
"grycat"
"amegfi"
"buhvir"
"reevir1"
"rewbla"
"sonspa"
"swaspa"
"whtspa"
"gockin"
"yerwar"
"amecro"
"norfli"
"moudov"
"daejun"
"yebfly"
"brncre"
"winwre3"
"comyel"
"yebsap"
"btnwar"
"aldfly"
"btbwar"
"comloo"
"dowwoo"
"pilwoo"
"whbnut"
"naswar"
"bkbwar"
"haiwoo"
"chswar"
"canwar"
"rthhum"
"brwhaw"
"ovenbi1"
"wooduc"
"palwar"
"bawwar"
"belkin1"
"whwcro"
"turvul"
"olsfly"
"linspa"
"mallar3"
"robgro"
"chiswi"
"tuftit"
"eawpew"
"pinwar"
"norcar"
"purfin"
"osprey"
"sposan"
"rufgro"
"leafly"
"bkbcuc"
"coohaw"
"easblu"
"ribgul"
"yelwar"
"chispa"
"rocpig"
"houfin"
"houwre"
"easpho"
"easkin"
"carwre"
"amekes"
"hergul"
"gryjay"
"bkbwoo"
"baleag"
"wilfly"
"rebwoo"
"doccor"
"grnher"
"tenwar"
"pibgre"
"eastow"
"woothr"
"scatan"
"purmar"
"amered"
"comter"
"truswa"
"rinduc"
"warvir"
"blkter"
"buggna"
"virrai"
"balori"
"greegr"
"grcfly"
"marwre"
"killde"
"gbbgul"
"bnhcow"
"semsan"
"pecsan"
"brnthr"
"leasan"
"semplo"
"cangoo"
"caster1"
"lesyel"
"ambduc"
"barswa"
"brdowl"
"indbun"
"banswa"
"boboli"
"prawar"
"wiltur"
"treswa"
"blkvul"
"babwar"
"solsan"
"greyel"
"buwtea"
"houspa"
"perfal"
"bcnher"
"yetvir"
"wilsni1"
"nrwswa"
"eursta"
"amewoo"
"hoomer"
"merlin"
"louwat"
"comnig"
"norhar2"
"rethaw"
"easwpw1"
"hoowar"
"savspa"
"bkbplo"
"bongul"
"veery"
"evegro"
"mouwar"
"phivir"
"leabit"
"norgos2"
"shshaw"
