"species_code"
"bkcchi"
"bkbwoo"
"whtspa"
"ovenbi1"
"borchi2"
"bkpwar"
"winwre3"
"brncre"
"aldfly"
"blujay"
"bkbwar"
"yebfly"
"reevir1"
"yebsap"
"comyel"
"herthr"
"amered"
"comrav"
"bicthr"
"haiwoo"
"yerwar"
"daejun"
"btbwar"
"cedwax"
"swathr"
"rebnut"
"purfin"
"btnwar"
"magwar"
"wiltur"
"amewoo"
"gockin"
"swaspa"
"rufgro"
"scatan"
"amegfi"
"grbher3"
"amecro"
"belkin1"
"rthhum"
"naswar"
"grycat"
"chswar"
"canwar"
"norfli"
"pinwar"
"norpar"
"comgra"
"eawpew"
"houwre"
"brnthr"
"sonspa"
"amerob"
"chispa"
"yelwar"
"yebcuc"
"treswa"
"easblu"
"rewbla"
"yetvir"
"easpho"
"indbun"
"leafly"
"bawwar"
"chiswi"
"comloo"
"buhvir"
"veery"
"grcfly"
"eursta"
"balori"
"robgro"
"moudov"
"mallar3"
"woothr"
"louwat"
"acafly"
"dowwoo"
"prawar"
"turvul"
"grnher"
"fiespa"
"nrwswa"
"barswa"
"coohaw"
"norwat"
"pilwoo"
"mouwar"
"houspa"
"cangoo"
"marwre"
"wooduc"
"amebit"
"cliswa"
"norcar"
"savspa"
"tuftit"
"boboli"
"killde"
"warvir"
"easkin"
"rebwoo"
"rethaw"
"wilfly"
"easmea"
"amekes"
"norhar2"
"eastow"
"easwpw1"
"chwwid"
"redcro"
"reshaw"
"gowwar"
"ribgul"
"bnhcow"
"whbnut"
"normoc"
"buwwar"
"brwhaw"
"fiscro"
"bkbcuc"
"brdowl"
"graspa"
"rocpig"
"gryjay"
"baleag"
"ambduc"
"whwcro"
"pinsis"
"palwar"
"olsfly"
"linspa"
"hoomer"
"hergul"
"sposan"
"evegro"
"whwsco2"
"houfin"
"osprey"
"commer"
"woewar1"
"hoowar"
"orcori"
"gbbgul"
"doccor"
"wilsni1"
"cerwar"
"carwre"
"comgal1"
"virrai"
"leabit"
"comter"
"purmar"
"semsan"
"banswa"
"greegr"
"caster1"
"ruckin"
"shshaw"
"prowar"
"buggna"
"comnig"
"pibgre"
"sedwre1"
"merlin"
"bongul"
"nswowl"
"norgos2"
"clcspa"
"tenwar"
"perfal"
"comgol"
"blkvul"
"vesspa"
"yebcha"
"wlswar"
"rinduc"
"buwtea"
"grhowl"
"kenwar"
"rusbla"
