"species_code"
"orcori"
"grycat"
"balori"
"rebwoo"
"bkcchi"
"blujay"
"sonspa"
"dowwoo"
"rehwoo"
"grcfly"
"norcar"
"cedwax"
"ovenbi1"
"indbun"
"chispa"
"bnhcow"
"haiwoo"
"eastow"
"easblu"
"amecro"
"eawpew"
"amerob"
"houwre"
"amegfi"
"buggna"
"carwre"
"larspa"
"pinwar"
"scatan"
"comgra"
"sumtan"
"norfli"
"houfin"
"reshaw"
"fiespa"
"easpho"
"comyel"
"easkin"
"tuftit"
"whbnut"
"yebcuc"
"moudov"
"turvul"
"grbher3"
"barswa"
"purmar"
"baleag"
"rewbla"
"marwre"
"killde"
"cangoo"
"mallar3"
"yelwar"
"norhar2"
"treswa"
"eursta"
"dickci"
"houspa"
"whevir"
"carchi"
"woothr"
"rthhum"
"rethaw"
"chiswi"
"easmea"
"brnthr"
"bkbcuc"
"wilfly"
"sedwre1"
"coohaw"
"savspa"
"belvir"
"amekes"
"acafly"
"winwre3"
"yetvir"
"pilwoo"
"hoowar"
"veery"
"cerwar"
"nrwswa"
"btnwar"
"robgro"
"reevir1"
"amered"
"louwat"
"rinphe1"
"graspa"
"blugrb1"
"wesmea"
"aldfly"
"henspa"
"cliswa"
"comgal1"
"virrai"
"normoc"
"horlar"
"kenwar"
"norpar"
"yebcha"
"norbob"
"herthr"
"woewar1"
"grnher"
"boboli"
"belkin1"
"osprey"
"buwtea"
"lessca"
"greegr"
"doccor"
"warvir"
"ribgul"
"bknsti"
"snoegr"
"bongul"
"rudduc"
"hergul"
"hoomer"
"truswa"
"sposan"
"chwwid"
"easwpw1"
"prowar"
"wiltur"
"brdowl"
"y00475"
"gresca"
"pibgre"
"greyel"
"forter"
"leabit"
"wilpha"
"buwwar"
"yetwar"
"prawar"
"bawwar"
"wooduc"
"shshaw"
"rocpig"
"neocor"
"swaspa"
"whwdov"
"uplsan"
"vesspa"
"blkvul"
"redhea"
"comter"
"mutswa"
"amwpel"
"merlin"
"banswa"
"buhvir"
"bkbwar"
"leafly"
"brwhaw"
"sancra"
"bcnher"
"caster1"
"blkter"
"yehbla"
"sora"
"semsan"
"bbwduc"
"brncre"
"wilsni1"
"amebit"
"chswar"
