"species_code"
"grycat"
"yebcuc"
"ovenbi1"
"eastow"
"naswar"
"cedwax"
"eawpew"
"easkin"
"daejun"
"bkcchi"
"bkbwar"
"easpho"
"blujay"
"btnwar"
"amerob"
"scatan"
"herthr"
"sonspa"
"reevir1"
"comyel"
"buhvir"
"haiwoo"
"swaspa"
"chispa"
"grbher3"
"mallar3"
"pinwar"
"rewbla"
"amegfi"
"easmea"
"wilfly"
"graspa"
"dickci"
"yelwar"
"henspa"
"boboli"
"prawar"
"fiespa"
"savspa"
"turvul"
"barswa"
"clcspa"
"brnthr"
"robgro"
"normoc"
"amecro"
"comgra"
"treswa"
"norhar2"
"moudov"
"rethaw"
"eursta"
"indbun"
"amekes"
"veery"
"balori"
"easblu"
"norcar"
"houwre"
"norfli"
"whbnut"
"orcori"
"woothr"
"houspa"
"magwar"
"leafly"
"rebnut"
"acafly"
"rebwoo"
"yebsap"
"bawwar"
"winwre3"
"chswar"
"canwar"
"dowwoo"
"pilwoo"
"rufgro"
"btbwar"
"amered"
"hoowar"
"woewar1"
"grcfly"
"bnhcow"
"buggna"
"purmar"
"houfin"
"blkvul"
"yebcha"
"sedwre1"
"rthhum"
"brwhaw"
"comrav"
"whevir"
"carwre"
"easwpw1"
"brncre"
"louwat"
"banswa"
"aldfly"
"killde"
"warvir"
"cliswa"
"wooduc"
"buwwar"
"marwre"
"sposan"
"osprey"
"hoomer"
"easowl1"
"tuftit"
"carchi"
"greegr"
"virrai"
"swathr"
"norwat"
"belkin1"
"norpar"
"nrwswa"
"cangoo"
"bkbcuc"
"commer"
"yetvir"
"canvas"
"chiswi"
"grnher"
"rehwoo"
"fiscro"
"reshaw"
"kenwar"
"gowwar"
"uplsan"
"amewoo"
"gockin"
"purfin"
"rocpig"
"yerwar"
"comgal1"
"cerwar"
"mouwar"
"brdowl"
"whtspa"
"coohaw"
"baleag"
"wiltur"
"ycnher"
"bcnher"
"sora"
"merlin"
"hergul"
"caster1"
"ribgul"
"grhowl"
"amebit"
"doccor"
"chwwid"
"pibgre"
"sumtan"
"vesspa"
"horlar"
"wesmea"
"prowar"
"blugrb1"
"yetwar"
"wilsni1"
"brnowl"
"swawar"
"mutswa"
"redcro"
"shshaw"
"loeowl"
