"species_code","score","start_offset_sec","end_offset_sec"
"gockin",0.94072086,38,41
"whtspa",0.9997569,75,78
"yerwar",0.9995584,91,94
"chswar",0.9748215,121,124
"norfli",0.95215917,141,144
"eawpew",0.999198,169,172
"norpar",0.9999468,190,193
"magwar",0.92196155,266,269
"winwre3",0.99970174,317,320
"yebfly",0.9806017,397,400
"cedwax",0.9991707,514,517
"comyel",0.99941003,581,584
"blujay",0.99735385,809,812
"rebnut",0.98118716,898,901
"cerwar",0.9874082,962,965
"reevir1",0.9977825,964,967
"naswar",0.9618779,1160,1163
