"species_code","score","start_offset_sec","end_offset_sec"
"indbun",0.9892393,44,47
"grycat",0.99999756,248,251
"louwat",0.9776328,639,642
"whevir",0.9999894,677,680
"scatan",0.98637134,915,918
"comyel",0.99242944,965,968
"treswa",0.9991287,1078,1081
"fiespa",0.9945381,1080,1083
"carwre",0.9760995,1141,1144
"carchi",0.99943125,1146,1149
"cedwax",0.91304004,1178,1181
"yebcha",0.9533531,1179,1182
"norcar",0.9915034,1265,1268
"buggna",0.99910504,1402,1405
"woothr",0.9718858,1434,1437
"amecro",0.9925411,1447,1450
