"species_code","score","start_offset_sec","end_offset_sec"
"amecro",0.97791886,55,58
"daejun",0.964312,131,134
"aldfly",0.9360959,153,156
"comyel",0.96482426,424,427
"cedwax",0.98571,429,432
"amerob",0.950163,494,497
"tuftit",0.96602637,527,530
"warvir",0.99509484,532,535
"bnhcow",0.95373005,585,588
"grycat",0.9343359,592,595
"brnthr",0.90570414,594,597
"swathr",0.9396885,598,601
"swaspa",0.99993986,629,632
"rewbla",0.99730396,646,649
"amegfi",0.9978614,835,838
"reevir1",0.9896594,949,952
"yelwar",0.99996626,981,984
"orcori",0.9503949,1137,1140
"leabit",0.99907035,1260,1263
"sonspa",0.94986206,1354,1357
