"species_code","score","start_offset_sec","end_offset_sec"
"amecro",0.9740788,1,4
"acafly",0.93236804,4,7
"btnwar",0.9807303,8,11
"reevir1",0.99783087,19,22
"eawpew",0.92838097,21,24
"hoowar",0.68809795,23,26
"btbwar",0.48766705,26,29
