"species_code","score","start_offset_sec","end_offset_sec"
"winwre3",0.98717886,7,10
"redcro",0.9998461,10,13
"ovenbi1",0.8947892,11,14
"buhvir",0.99630344,21,24
"bkbwar",0.9989694,27,30
