"species_code","score","start_offset_sec","end_offset_sec"
"orcori",0.5373055,13,16
"comyel",0.6267521,18,21
"norcar",0.9918949,40,43
"brnthr",0.9785629,43,46
"normoc",0.96604496,68,71
"reshaw",0.8550347,95,98
"purmar",0.9792092,100,103
"killde",0.9880485,105,108
"amekes",0.99834526,108,111
